Metin;Durum
Benim gibi yüzünüze jilet vurmuyorsanız, zarar veriyorsa bu traş makinası tam aradığınız diyebilirim, daha önceki traş bıçaklarımla 2-3 kez geçtiğim yerleri tek seferde tertemiz alıyor, kesinlikle kullandığım en iyi makina.;1
Bi sıkıntı olmadı zaten bu cihazı başkasında görmüştüm alabilirsiniz sıkıntı yok;1
iletişim iyi ürün sağlam ve kullanışlı;1
Paketleme süper Ürün çok güzel ve kibar ışıklandırması güzel kullanışlı duruyor ancak kutuyu açtım makineyi çıkardım bıçağın olduğu yerdeki koruma aparatını çıkardım her yerinde küçük kıllar vardı ve iç tarafına sıkışmış uzun kıl vardı büyük ihtimal kullanılmış iade edilmiş ürün gönderdiler;2
ürünü henüz deneme fırsatım olmadı memnun olacağımı düşünüyorum. Berberimde görerek sipariş verdim ense sakal vs için çok uygun olduğunu söyledi.;2
gerçekten tam bir küçük dev..ufacık duruyor ama zehir gibi çalîşıyor;1
Anlatıldığı gibi işlevsel bir ürün. Bıçağı gayet keskin. Küçük boyutlu olması sakal düzeltmede çok kullanışlı hale geliyor. Kısacası beklentimi karşıladı.;1
7-8 senedir Powertech RFC - 258 ürününü kullanıyordum ve çok memnundum. Temizlerken kırıldı ve Powertech markasına güvendiğim için TR 658 ürününü aldım. TR 658 ürününden pek memnun olduğumu söyleyemeyeceğim. Daha yüksek fiyatlı olmasına rağmen RFC 258’den bariz bir şekilde kullanışsız bir ürün.;0
Ürünü yanaklarımı traş ederek kullandım güzel jilet gibi alması zaten mümkün değil ama sıfıra yakın traş ediyor birde ıslak kurusu olsaymış iyiymiş;2
Daha önce kullandığım aynı marka cihazlardan çok daha mükemmel.Kısacası tereddüt etmeden alıp kullanabilirsiniz.;1
Fiyat performans ürünü. Şarjı başarılı;1
Ürünü geçtiğimiz günlerde almıştım. Kullanmamıştım. Şimdi denedim. Sakal traşı için almıştım ve 30 saniye falan sürdü sanırım traş olmam. jilet gibi çok güzel temizliyor. bir arkadaşım bende bu ürünü görüğü için bana da hediye et demesi üzerine ikinci ürünüde almış bulundum... kaliteli parasını fazlasıyla hak eden kral bir makine.;1
Cooooooooook begendim;1
Ürün sıfır kutusunda ve hızlı gönderildi... Makine sakal ense ve tüyler için kullandığınızda mükemmel... Başlık kısmında ufak bir ayarla sıfırlama yaptım... Gayet iyi... Tavsiye ederim;1
Evet beğendim çok güzel;1
Anlatıldğı gibi çok güzel;1
güzel ürün tavsiye ederim;1
Gayet iyi eksiksiz ve hasarsız geldi;1
urun sifir aliyor. sakal ve duzeltme icin 10 numara. piyasaya gore ucuz ve kaliteli... hic cekinmeden alin;1
Ürün daha çok sakal için. Kısa saç kullananlarda alabilir. En büyük tarağı 3mm. Saçıda sakalıda zorlanmadan alıyor.;1
Sadece sakal traşı için uzun yıllar kullanılır.;1
Ürün on numara beş yıldız yolma koparma kesinlikle yok canavar gibi makina bastırmaya bile gerek yok on numara kesim yapıyor kimileri boş boş konuşuyor işi kıllatıyor madem kıl adamsın git bin liralık makina al. Gözünüz kapalı alabilirsiniz hayırlı günler...;1
Gerçekten fiyatına göre çok iyi bir makine.;1
10 yıldır powertec kullanıyorum daha önce eski modellerini kullanmıştım. Bu makineyi 1 yıldır kullanıyorum. Jilet ayarında kısalıyor, arkadaşlarda denetim onlarda çok beğendi. Şimdi üçüncüsünü teslim aldım. Marka takıntılığı yapıp alman malı olanlara enayi parası ödemeyin;1
Ürün tarafıma eksik olarak gönderildi. Durumu mağazaya belirtmeme rağmen gönderim sağlamadı. Kesinlikle alışveriş yapılmayacak bir mağaza.;0
sorun yok gayet iyi çalışıyor;1
Güzel paketleme, hızlı gönderi, sorunsuz ürün.;1
Diğer ürünlerinden de kullandım. Bu da kaliteli duruyor;1
Çok güzel müthiş bir ürün;1
Ürünü aldım. Kalite süper Paketleme süper Performans süper Fiyat güzel  Herkese tavsiye ederim.;1
ürün güzel gayet tatmin edici ??;1
Süperr ötesi gerçekten tek seferde alıyor;1
Ürün gayet güzel. Temiz kullanıldığı sürece problem çıkarmaz.;1
Kaliteli güçlü bir makina;1
siparişim aynı gün yolda cıktı. persembe günü okuduğu için üzülüyordum babalar gününe yetişmez diye. Cuma günü elimizde oldu. minnettarım??;1
Hayır begenmedım;0
Makina güzel . Canavar gibi çalışıyor. Sakal için aldım tavsiye ederim. Jilettet bir numara kalın sıfıra yakın ediyor. Saçımı da sıfıra vurdum herkesin evde olduğu dönemde gayet te memnunum.;1
ürün anlatıldığı gibi muhteşem teşekkürler;1
bence ev kullanimlarinda cok cok ywterli;1
Özellikle denedikten sonra yorum yapayım dedim. Berberim tavsiye etmişti. Kol bacak sırt göğüs harika alıyor. Tavsiye ederim.;1
hemen alın düşünmeden;1
ürün fena değil.malzeme kalitesi cok iyi değil.baslıkları kullanarak sakal tıraşı performansını begenmedim.baslık kullanmadan sakal tıraşı ve ense temizliginde daha iyi.;2
Ürün çok hızlı geldi üründe zaten güzel teşekkürler satıcı ve N11.com ??;1
Kesimi güzel. Ürün Kalitesi fena değil. Plastik Aksesuarlar kalitesiz;2
Başta yetkili satıcı çok tşk ederim. Ürün anlatıldığı gibi kutusu tam ve şarjlı geliyor. Hemen tras oldum sonuç harika. Sakallarım çok sert olmasına rağmen rahat ve sıfıra yakın tıraş oldum. kesinlikle tavsiye ederim.;1
Ürünü beğendim kesimi şimdilik güzel.;1
Firma adaptörsüz ürün yolladi. Defalarca mail attım. Şimdiye kadar böyle hata çıkmadı kargo tutanağını ve kargo poşet resmini istedi. Kırık ürün değil ki tutanak tutturalım. Kargo görevlisi içinden adaptörü de almış olamaz çünku poset yırtık değildi. Firmaya soru sor kısmından da bir soru sordum alakasiz cevaplar yazdilar. Mail yoluyla ulastim urunun resmini attım. Yine de çözüme ulaşmadı. Böyle sorumsuz firmalardan uzak durun. Siz ürünü gönderirken niye kontrol etmiyorsunuz da benden tutanak istiyorsunuz? Bir daha asla bu firmadan ürün almam.;0
Ürün sıfır traş için ideal.;1
Ürün orta halli. Hiç yoktan iyi.;2
Ürün yeni elime geçti . Biraz kullandım ve gayet kaliteli ,tek sıkıntısı 3 adet taragida kalitesiz gibi ama ürün parasının hakkını verdi şimdilik , 1 puan kırma nedenim dediğim gibi tarakları kalitesiz , inşallah uzun süreli kullanim için uygundur. Gönül rahatlığıyla alabilirsiniz ,umarım bu yorum sizlere yardımcı olur.;2
güzel ve kibar ürün ama. bence küçük;2
ürün orijinal kutusunun içinde 1,2 ve 3 mm lik 3 adet başlığı,temizleme fırçası ve taşınır şarj cihazı ile geldi.saç,sakala ve vücut kılları için fazlasıyla yeterli.kaliteli profesyonel ürün.beğendim,tavsiye ederim.;1
Ürünü teslim aldım ama henüz kullanmadım ama görünürde sarjindan makinasına üç adet taraklı ucundan temizlik fırçası ve yagdanligina kadar olması gereken herşey mevcut fiyatını gozettigimizde ürün son derece yeterli görünüyor kullanmak için sabırsızlanıyorum Teşekkürler..;2
ürün ve paketleme süper emeği geçen herkese teşekkürler tavsiye ederim;1
Tam bir fiyat performans ürünü. Köpeklerim için aldım tüyleri hiç çekiştirmeden hızla traş etti;1
Ürün fiyatına göre çok çok güzel ve kullanışlı;1
Küçücük bişe, Tarak takınca almıyor bile gitti 100tl büyük güçlü birşey sanmıştım;0
urun guzel evde tras icin yeterli;1
Annemin saçını kesmek için aldık, son derece başarılı. Daha pahalı bir ürün almadığım için memnunum. Ürün, kutusu, içeriği özenli ve düzgündü. Satıcıdan da memnun kaldım;1
ÜRÜN KESİNLİKLE SAÇ TRAŞI İÇİN UYGUN DEĞİL. ÜRÜN SAKAL TRAŞI İÇİNDE UYGUN DEĞİL. ÜRÜN KİRLİ SAKAL VE ENSE TRAŞI İÇİN UYGUN. BU ÜRÜNÜN YAPABİLECEKLERİNİ SAÇ KESİMİ MAKİNALARI DAHA İYİ YAPAR.;0
manyak bir ürün, çok iyi tras ediyor;1
Kullanmak fırsat olmadı. Sadece çalıyor mu diye baktım, çalışıyor. Büyük kaba değil. Ele oturuyor. Fiyatına göre kaliteli görünüyor.;2
ürünü begendim Amma taraklar hariç...sadece kısa kesim yapacaklar için uygun.saç kesiminde de performansı iyi...;2
evet süper her eve lazim;1
Ürün güzel uzun zamandır takip ettiğim bir ürün kargo hızlı parçalar tam ama tek eksik fabrikadan en son paketleyen yada oraya gelene kadar üstüne nikelajında ve ön yüzünde darbeler var bir iki tane olsa neyse diyecem ama 7-8 adet darbe çizik var kullandıkça komple nikelajı atmazsa iyidir bakalım kesimi nasıl denemedim henüz paketi yeni açtım firma yetkililerine selamlar dikkate alırsınız umarım kalite kontrol yada paketlemeden önce son bi ürünlere bakarsanız sağına soluna iyi olur jelatın yaparsanız cihaza daha iyi olur;1
Ürün sorunsuz elime ulaştı ufak bir sorum vardı mağaza yetkilisi halletti.;1
Ürün kullanışlı ve kaliteli kısa saç sevenler için iyi çünkü 3 numaraya kadar tarağı var.kesimi çok iyi güzel.;1
ürün resimlerde göründüğü gibi arkadaşlar güvenilir mağaza;1
evet berber arkadaş tavsiye etti kendide kullaniyor güzel fiyatina göre alinabilir;1
Ürün gayet güzel kullanşlı.;1
Ürünü yorumlara bakarak ve kendimce fiyat performans olarak en iyisi olduğunu düşündüğüm için aldım. Alır almaz kendimi tıraş ettim. Ürünün her yerinden kalite akıyor resmen. Daha önceden defalarca tıraş makinesi alıp kullandım. Kimisinin şarjı az gidiyor, kimisinin bıçakları kılları yoluyor, kimisi çok ısınıyor, kimisinin temizliği zor. İleride sorun yaşar mıyım bilmiyorum ama ilk izlenimim ürünün çok kaliteli oluşu ve performansının fazlasıyla yeterli olmasıydı.;1
Kullandığım makina teşekkür ederim kaliteli ürün;1
20 gün kargo bekledim gelen ürün bozuk çıktı değişim yapılması iade gönderdim. ürünü alıp iadeyi kabul etmedi;0
Ürün güzel ancak faturasız satış yapılıyor. Bozulursa garantiye veremezsiniz.;2
şiddetle tavsiye ederim;1
fiyat performans ürünü gayet tatmin edici;1
Ürün gayet kullanışlı ve zarif. Kutusu özenle hazırlanmış. Sipariş ettiğim günün ertesi hemen kargoya verildi ve çok hızlı elime ulaştı.;1
Kaç aylık kullanımım sonucu belirtmek isterim ki 2-3 kat fazla para verdiğim ürünlerden daha iyi.Keşke başlıkları farklı boylarda da olsaydı,saç keserken de istediğim şekilde kesebilseydim.Aşırı memnunum.;2
Arkadaşlar ürünü daha once deneme sansim olmustu. küçük pratik ve fiyatina göre oldukça başarılı. piyasada 120 tl civari burdan 93 e aldim. Sakali kisa sürede istediginiz uzinlukta kesebilirsiniz çok pratik. Saçta da aynen basarili fakat aparatlarinda 1..2...3 kademeler var. yani sacinizi 3 numaradan uzun kesemiyorsunuz. cabuk sarj olup uzun süreli kullanmak mümkün. Tavsiye ediyorum;1
Powertec markanın tüm ürünleri neredeyse kullanma şansım oldu ve tavsiye ettiğim bireyler oldu. bir önceki tıraş makinesini yaklaşık 8 yıl kullandım halada kullanıyorum en ufak bir sorun yaşamadım sadece bu ürün dikkatimi çekti ve denemek istedim ve sonuç harika. Motoru güçlü ve çekme batma gibi sorunlar olmuyor ve istediğiniz şekili anında görebiliyorsunuz. almak isteyenlere , düşünenlere şiddetle tavsiye ederim. Jilet kullanmak istemeyenler için sinek kaydı tıraş için tr658 modeli ile sıfır şekilde alıp tr150 silindir başlıklı modeli ile de pürüzsüz hale getirebilirsiniz.buda benden bir tavsiye düşünenler için...;1
Çok güzeli teşekkür ederim;1
TÜM SAMİMİYETİMLE SÖYLUYORUM PHİLİPSİN BİR MODELİNİ 150 LİRA CİVARI BİR FİYATA ALMIŞTIM ZERRE MEMNUN KALMADIM AMA BU CİHAZDAN ÖYLE MEMNUNUMKİ İYİKİ ALMIŞIM DİYORUM. BEĞENMEYEN OLUMSUZ YORUM YAPANLARI ANLAMIYORUM GERÇEKTEN SÜPER DAHA FAZLA ARAŞTIRMAYA GEREK YOK AL KARDEŞ AL :;1
görevini aksattığına denk gelmedim.;1
Ürünü denedim süper tavsiye ederim;1
ÜRÜN ÇOK GÜZEL MEMNUN KALDIM...;1
Evet beyendım sakal için almıstım basarılıbuldum;1
Begendim sarjli geliyir, yuzu incitmiyir kesmiyor, sadece 3 tarak koymalari cok az olmus;2
Yorumlara bakarak aldım ama çok memnun kalmadım. Çok ince bir traş yapmıyor. İki üç günlük traş olmuşsunuz gibi. Sıfıra yakın bir traş bekliyordum. Geldiğinde hemen kullandım. Traşın sonlarına doğru bayağı ısındı ve ciltte yanma hissi oluşturmaya başladı. Sakalda herhangi bir çekme hissi yaşatmadı. Lavabonun etrafı bayağı kıl oldu. Temizlemekle uğraştım bayağı. Bence ıslak kuru bir makina alınmalı ve bu tür makineler duşta kullanılmalı. Herkese iyi alış verişler.;0
Ürün güzel fiyat yüksek fırsatçı çok;2
ürün parasına göre işinizi hayli hayli goruur;1
harika bir ürün hem de yerli üretim;1
ürün fiyatına göre güzel ama yurt içi kargo kötü adrese gelmeden adres sorunlu diyorlar korgoya gidib aldım sorunu ilettim elamanları ilgisiz adres sorunlu diye yazıp geçiyorlar.;2
Bu ürünü Babama almıştım beğendiğim için bir tane de kendime aldım Fiyatına göre mükemmel.;1
Ürünü beğenmedim tavsiye etmem kargo geç taraklar çok dandik 1 tanesi kırık geldi.;0
Tarakları beş kuruş etmez;0
Ürün tam istediğim gibi fiyat makul 2 yıl garanti samsung şarj aleti ile de şarj yapılabiliyor. Düşünenlere tavsiyem hemen alın pişman olmazsınız. Sizlere faydam olsun diye bu yorumu yazdım.;1
evet ürün harika tasviye ederim;1
ürün küçük ama yaptığı iş çok büyük memnun kaldim;1
Ben ürünü sakal için aldım ama saç traşıda yaptım ben şahsen çok beyendim tavsiye ederim;1
Arkadaşlar öncelikle magaza çok ilgisiz içinden faturası garanti belgesi cıkmadı magazaya msj cektim mail adresinize yollandı yazıyorlar yüz kere msj cektim arkadaşım benim kullandıgım mail adresi su lütfen bu adrese yolkarmısınıZ diyorum yollamıyorlar aldıgım ürün garantisşz faturasıZ lütfen 5 fazla verin başka magazadan alın lütfen ilgisiZler dalga geciyorlar insanla;0
kesimi iyi , sakalı tam sıfır yapmiyor ama;2
Başlıksız iyi kesiyor, fakat başlık takıldığında saç, sakal kesilmeden kayıp gidiyor. Yavaş ilerletildiğinde de durum aynı. Tarak ile birlikte başlıksız kullanım için uygun. Malzeme kaliteli görünüyor. Ancak, bu durumda kendi kendinize saç traşı olmanız zordur.;2
Berberimde gördüm. Tavsiye üzerine aldım. Çok pratik ve kullanışlı. Bundan sonra berbere gitmeme gerek kalmadı.;1
Ürün gayet güzel ve kullanışlı beklentiyi karşılıyor teşekkürler.;1
Ürün güzeldi. Içerisinde tüm malzemeleri var. Paketleme daha iyi olabilirdi.;2
Ürün iyı sayılır, Fakat kargoya çok gec verıyorlar 10 gun sonra falan.bana gelmesi 15 gün oldu. Paketleme kötü, tavsıye etmem;2
urun boyut olarak kuçük ama kesim olarak guzel ilk tespitim ileride goreceyin azalma yada urun hakkinda...;2
Bazı arkadaşlar gelen cihazın sakalını çektiğini vs söylemişler. Benimde çekti. Vidalı bölümü söktüm. Oynar başlık cihaz üzerinde kaldı. Normalde cihazın traş kısmındaki iki vidayı söktüğünüzde hareketli başlıkla beraber çıkması lazım. Buradan da anlaşılıyorki yatağından çıkmış. Oynar başlığı yatağın en ucundan itibaren başlayarak yatağa doğru itip oturtun, bu kadar. Sonra yerine oturtup iki vidayı sıkın.;2
Resimdeki marka ürün geldi. Berberime danıştım, kısa saç için çok kullanışlı olduğunu kendisininde dükkanda kullandığını söyledi, onun için bu markayı tercih ettim . Haklıymış...;1
Umarım uzun süre çalışır;2
sakal için ideal, saç için ideal değil.;2
Beğendim çok güzel ürün;1
Ürünü kullanmadım. Bu nedenle ürün ile ilgili olumsuz bir şey söyleyemem. Sadece saç traşına uygun değil. Ben yanlış sipariş verdim,;2
gayet güzel ve kaliteli;1
sakal için aldım , beğendim, 1mm,2mm,3mm başlıkları var;1
asla begenmedim;0
ÜRÜN YORUMLARDA TAMDA YAZILDIĞI GBİ KENDİ KÜÇÜK AMA YAPTIĞI İŞ BÜYÜK ÇOK GUCLU;1
Ürün çok iyi.Sağlam malzeme ve güçlü motoru var.bıçakları keskin.Bu fiyata kaçmaz.;1
Saç kesmeyi düşünenler almasın 3numarası bile sıfıra yakın;0
Kendim aydır kullanıyorum. Babama da aldım. İki defa ense ve yanları aldım. İki aylık sakalımı kademe kademe çok rahat bir şekilde aldı. Şarzı hala bitmedi. Çekme yapmadı. Tarak kısmı yetersiz. 1mm 2mm ve 3mm uzunluğunda tarakları var. Bunlar berberdeki 1 numara 2 numara 3 numara anlamında değildir. En uzun tarağı 3mm olanı berberdeki 1 numaraya denk gelir. en azından 6mm ve 9 mm taraklarda olsa daha kullanışlı olurdu. Telefon kabloları ile de şarj olması yolculuklar için avantaj. Tavsiye ederim.;1
evet beğendim süper ürün hızlı gönderi;1
Ürün dün geldi. Sadece deneme olarak çalıştırdık, şuan için bir sorun görünmüyor. İlerleyen zamanlarda performansı ile ilgili tekrar bilgi veririm.;1
Ürün olarak çok güzel;1
Ürün guzel fakat kargo yurt ici kargo Mersin Akdeniz Özgür şubesi 3 gun işlem yapmadan bekletti bana kargo 7 gunde ulaşti, 2 gunde kargolanmasini bekledik toplamda 9 günde elimize ulaştı, bu yuzden yıldızın birini eksik olarak işaretledim, urun de magazada super, kargo sıkıntı;2
kullanışlı bir ürün arkadaslar;1
Ürün anlatıldığı gibi yalnız biraz küçük iyiye benziyor kullanıp görmek lazım;1
çok beğendim tam istediğim ürün;1
evet çok beğendim tam istediğim üründü;1
Evet çok başarılı;1
makina iş görecektir diye düşünüyorum. paket biraz daha özenle yapılsa iyi olur...;2
evet motoru güçlü is gorur;1
parasına göre iyi bir ürün;1
Evet çok teşekkür ediyorum;1
jilet kadar sıfır alıyor denmiş yorumlarda ayarından ayarladım ama jilet kadar degil 2 günlük sakal kadar alıyor;2
ucuz olmasına rağmen iyi sayılacak derecede traşı fena değil sakalları sıfır alıyor sinek kaydı olmasın diyorsanız işinizi görecekdir;2
Ürün başarılı beğendim sıfıra yakın alıyor tek eksik faturasız göndermişler.;2
Ya tek bende mi oldu bilmiyorum makineyi aldım yagladim ve ondan sonra ilk defa kullandım ve çizgi kıp kırmızı oldu resmen yandı jilet le keser gibi kesti yağladım ama yine de fayda etmedi kesme konusunda çok iyi kesiyor ona bisey diyemem ama jilet atmış gibi oldu her yerim yardım edin bu konuda;0
herşey anlatıldığı gibi;1
almış olduğum ürün anlatıldığı gibi emeği geçen herkese teşekkür ederek;1
Şiddetle tavsiye ederim çok iyi;1
Siparişim çok özensiz bir şekilde paketlenmiş olup, satıcı firma ne kargo ile ne de mail üzerinden fatura gönderimi yapmadı. Defalarca fatura talebi iletmeme rağmen, mail üzerinden bile fatura gönderilmedi. Hakkınızda N11 üzerinden şikayet talebinde bulunacağım.;0
Çok güzel paketleme ile hızlı bir şekilde gönderdi mağaza teşekkürler daha kullanma fırsatı olmadı ama yorumları çok iyi diye aldım zaten...;1
Devri yüksek olduğu için istenilen kesim yapılamıyor.;0
Ürün 758 le beraber aldım ama 758 bir tık daha derin temizliyor. Ama buda çok iyi. Kargo firması hariç hiç bir sorun yaşamadım o sorunda kota sorunundan dolayı ürün 12 günde geldi. Teşekkürler;2
ortalama fiyat iyi ürün iş görür ne kadar ömrü olur fikrim yok Philips almiyosan bunu al bence yoksa tabiki Philips;2
Cok memnun kalirsınız;1
1 tane aldım beklentimin üstünde çıktı 1 tane daha sipariş verdim.;1
Kesinlikle çok başarılı eşime aldım çok beğendi.tasarım olarak da çok şık;1
"Maalesef gereksiz övülen bir ürün. Sakallarımı kısaltırken çok olmasada kıllarımı çekti. Ayrıca yukarıdan aşağı doğru traş etmedi. Performansı vasat, bence bir F/P ürünü değil. Bu arada bu ürünle saç kesimi yapmayı düşününenler için ; Yapar ama sıkıntı çekersiniz. Hem uzun sürer hem de kısa ve yumuşak kıllları almak ta zorlanırsınız.";0
Üründen Memnun Kaldım Kargo biraz geç geldi fakat şuan tüm kargo şirketleri çok yoğun o yüzden mazur görmek lazım. Mağaza sorularımı kısa sürede hızlı bir şekilde cevapladı umarım uzun ömürlü olur.;2
Ürünü bugün kargodan teslim aldım. Kontrol etme fırsatım oldu . Şarjz konusunda iyi değil malesef . Çabuk bitiyor . Uç kısımlarına takılan aparatların sayısı az . Açıkçası aldığıma pişman oldum;0
güzel ve şık bir ürün beklentilerimi karşılar;1
hayir kotuydu tavsiye atmem kargo 11 gunde geldi;0
Evet ürünü beğendim sıfır kesim İcin almıştım işimi görecek umarım uzun ömürlü olur;1
Cihazı sıfır sakal kesmek için aldım bekletimin çok üstünde. Berberlerdeki pahalı makineler gibi direk kesiyor ve çekme vs. yapmıyor. Ses ise eski makinemin yarısı kadar. Bakalım dayanıklı olacak mı göreceğiz. Mağaza sorulara yanıt veriyor.;1
Ense ve kirli sakal için oldukça iyi bir makine. Bu amaçlar için kullanılır görüşündeyim.;1
ürünün garanti kağıdı kaşelli ve imzalı değildi;0
Makina başarılı ve güzel ihtiyacımı görüyor;1
çok güzel tam bir fiyat performans ürünü keşke daha farklı uzunlıklarda kesim içinde tarak seçenekleri olsaydı.;2
hayır begenmed almayın..im kargo berbat ürün kötü;0
MAKİNA GERÇEKTEK ÇOK GÜZEL DAHA ÖNCEDE BU MARKANIN SAÇ KESİMİ İÇİN OLANINI ALMIŞTIM ÇOK BEĞENDİM İNŞALLAH UZUN SÜRE KULLANIRIM...;1
Ürün faturası 16 gün sonra mail olarak geldi;0
Ürün güzel iş görüyor. Tarakları yetersiz. Kablolu olarakta kullanılabiliyor.;2
Ürün sakalı çok fazla çekiyor hatalı olduğunu düşünüyorum;0
"Ürün iyi, yüksek devirli, daha pahalisina hiç gerek yok.; Braun, philips kullanmama rağmen bunu aldim. Bunun yaptığı işi yapamıyorlar, kısa sakal, kirli sakal, sıfır traş, şekil verme için uygun... Performansı bunlardan kesinlikle iyi, kullanım ömrü de inşallah uzun olur ...Bu günlerde kargo çalışanlarını emeğini alkışlıyorum. Fakat, bu durum (Yurtiçi kargo) elemanlarınıza ukala davranması hakkını vermez. Müşteriyle konuşmasını bilirsen, seni zaten hoş görür.";1
ürün güzel fakat yurtiçi kargo sıkıntılı;2
ürün anlatıldığı gibi çok güzel.ama ürün elime çok geç geldi kargodan değil mağazadan kaynaklı sorun oldu mağaza geç kargola dı ürünü..içinden faturası çıkmadı mail yoluyla fatura gönderdiler bunu da belirtmek istedim.;2
iligili mağaza onca işin arasında teşekkürler;1
denedik kardeşim 15 senelik berber beğendi urunu;1
Fiyat iyi ürün Başarılı;1
guzel urun biraz kucuk ama islevi gayet iyi;1
Süper ??????????;1
Evet gayet güzel şık bi ürün;1
Ürünü çok beğendim. Orjinal ve kaliteli bir ürün. 4 aylık uzun sakallarımı 5 dakikada hiç zorlanmadan aldı. Kesinlikle tavsiye ederim;1
super parasını sonuna kadar bak ediyo;1
ewet urun gzel ama kargo 10 gunde anca ulasti elime o yuzden 4 yildiz;2
Piyasada 20 30 TL ye satılan ürün 80 TL denemeden gönderdim;0
şarzı gerçekten iyi gidiyor sakal ve ense icin süper fakat saç kesiminde tarak lar saci bicaga atamiyor saci usten tutup cekip kestiginizde guzel kesiyor;2
Ürün gerçekten çok güzel yorumlarda anlatıldığı gibi herkese tafsiye ederim çok memnun kalırsınız;1
urun amator kullanımlar için ideal. kuaför olmayan birine en pahalı ürünü verseniz de ortaya çıkaracağı eser bellidir. o yüzden parasına göre ideal bir ürün diyorum.;2
ürünün kendisi oldukça şık ve güçlü elde tutma hissiyatı süper ama tarakları tam bir hayal kırıklığı... Taraklarının berbatlığı yüzünden bir yıldız eksik verdim..;2
Fiyatına göre güzel ürün.;1
Ürünü daha denemedim ama berberin de görmüştüm hoşuma gitti. Bende powertec in başka bir modeli var 5 yıldır kullanıyorum sakal traşı için haftada 2 yada 3 kez çok memnunum. Bunu da yedek olarak aldım. Bu daha sıfıra yakın alıyor. Umarım diğeri gibi uzun ömürlü olur. Micro usb ile şarj olması artısı. Diğer makineme göre daha sağlam görünüyor. Tavsiye ederim.;1
Ürün biraz küçük ama küçük olması dezavantaj değil aksine taşıma esnasında kolaylık sağlar;1
Sakal için uygun bir ürün.Sıfıra yakın kesiyor.;1
Sakal ve vücut kullanımı için çok iyi bir makina. Saç kesimi içinde kullandım fena değil ama taraklarının numaraları çok kısa kesiyor. 3 numara ile saçlarımı kestim 1 numara oldu. Saç kesiminde dikkat edilmesi gerekir çok kısa oluyor;2
fiyat performans ürünü sahsen ben cok begendim bu kadar performans beklemiyordum. sakallari sıfira yakin alıyor. ürünün boyutu da minimal bir boyut guzel cihaz tavsiye ederim . ürünün elime gec ulasmasindan baska bir problemim yok;1
Gayet kullanışlı;1
Beklemediğim kadar iyi performans, bu fiyata çok harika bence, çok memnunum. İyi ki almışım.;1
teşekkürler hızlı kargo iyi ürün;1
Makinenin şarj süresi çok iyi. Saç traşı yapacak kadar da güçlü. Tavsiye ederim;1
Ürün gerçekten güzel kesinlikle tavsiye ederim sorunsuz paket özenli eksik yok çalışmayan aksamı yok sorunsuz bir önüm tavsiye ederim;1
evet ürünü beğendim,gayet kullanisli ve rahat,çok kisa bir zaman diliminde rahat sakal traşi oldum.N11 e ve Mağazaya teşekkür ederim.;1
Makinanın kesimi çok güzel. Ben saçlarımı kesmek için aldım ve hiçbir sıkıntı yaşamadım. Bana göre tek eksi yanı taraklarının yetersiz oluşu.;2
Ürün oldukça iyi. Saç kesiminde kullanılabilir. Saç kesiminde çekme vs. bir sıkıntı yapmıyor. İyi çalışıyor. Ancak belirtmek gerekir ki aparatları ile kullanımda dahi 3 mm kısalıkta kesim yapılabiliyor. Kısa saç kesimini sevenler için ya da zaruret sebebiyle kabullenler için uygun olabilir. Ürün prc yani Çin üretimi ancak kullanım ya da malzeme olarak bir problemi yok. f/p olarak çok iyi seviyede olduğu söylenebilir.;1
Fiyatına göre gayet iyi ve kullanışlı bir ürün. Tavsiye ederim.;1
Sadece 3 tane 1-2-3 mm ucu var. Ancak çok kısa sakal tıraşı olursunuz.;0
ürün kesinlikle sadece sakal için. saç için çok kısa kesim yapıyor. alırken bunu unutmayın. şarjla çalışma süresi oldukça uzun.;2
